date,link,title,content,author,label,category
13/07/2568 03:32:52,https://www.antifakenewscenter.com/?p=74168,"ลงทุนหุ้น OR เพื่อร่วมเป็นเจ้าของร้านกาแฟ เริ่มต้น 5,000.- รับปันผล 1,480.- /วัน","อย่าด่วนตัดสินใจ เมื่อมีโฆษณาชักชวนลงทุนหุ้นของ OR เนื่องจากบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน ได้เปิดเผยถึงประเด็นข้างต้นนี้ว่า OR ไม่ได้มีส่วนเกี่ยวข้องกับเพจดังกล่าว รวมถึงไม่มีนโยบายเสนอขายหุ้นผ่านเพจดังกล่าวเช่นกัน ซึ่งเพจดังกล่าวเป็นเพจปลอมที่มิจฉาชีพจัดทำขึ้นมาเพื่อหวังหลอกลวงประชาชนให้เข้าร่วมลงทุน
 
 
 
 
 
 
 
 ทั้งนี้ ขอให้ประชาชนระวังอย่ากรอกข้อมูลส่วนตัวใด ๆ ผ่านลิงก์ทั้งสิ้น สำหรับผู้สนใจข้อมูลเกี่ยวกับ OR เพื่อประกอบการพิจารณาลงทุนสามารถศึกษาข้อมูลเพิ่มเติมได้จากลิงก์ https://investor.pttor.com/th/home
 
 
 
 ลงทุนออนไลน์ ระวังเสียเงินให้มิจฯ หมดตัว",บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น
13/07/2568 03:01:04,https://www.antifakenewscenter.com/?p=74165,พื้นฐานควรรู้ ใช้อินเทอร์เน็ตอย่างไรให้ปลอดภัย,"รู้ตัวอีกที อินเทอร์เน็ตก็กลายเป็นหนึ่งในปัจจัย 5 ของคนเราไปเสียแล้ว ก็เพราะความสะดวกสบาย รวดเร็ว และเข้าถึงได้แทบจะทุกที่ทุกเวลา แต่ถึงอย่างนั้นก็ใช่ว่าจะมีแต่ประโยชน์ เพราะทุกความสะดวกสบายมักมีภัยร้ายแฝงอยู่เสมอ ซึ่งนั่นก็ขึ้นอยู่กับการใช้งานของตัวเราเองด้วย ดังนั้น พื้นฐานการใช้อินเทอร์เน็ตจึงสำคัญกับทุกคน ไม่ว่าจะเป็นผู้ใหญ่ที่คุ้นชินแล้ว เด็กที่กำลังเริ่มใช้งาน หรือผู้สูงอายุที่ต้องเรียนรู้เพื่อตามโลกให้ทัน
 
 
 
 ในวันนี้ จึงขอแนะนำ 5 วิธีพื้นฐาน เพื่อการใช้งานอินเทอร์เน็ตให้ปลอดภัย
 
 1. ตรวจสอบแหล่งที่มา ก่อนแชร์ข่าว
 
 2. ระวังการเปิดเผย ข้อมูลส่วนตัว
 
 3. ไตร่ตรอง ก่อนกดรับเพื่อนในโซเชียล
 
 4. ใช้รหัสผ่านที่คาดเดาได้ยาก
 
 5. ไม่ดาวน์โหลดโปรแกรม ที่ไม่น่าเชื่อถือ",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,คลังความรู้,คลังความรู้
13/07/2568 02:02:41,https://www.antifakenewscenter.com/?p=74162,ตัดวงจร #อาชญากรรมออนไลน์ 13 กรกฎาคม 2568,"เพจปลอมต้องระวัง
 
 
 
 
 
 
 
 
 
 
 
 1. เพจปลอม ""สินเชื่อฟ้า-สหายทางการเงิน"" หลอกลวง สินเชื่อออนไลน์
 
 
 
 
 
 https://www.facebook.com/ads/library/?id=1892868708191933
 
 
 
 
 
 
 
 
 
 
 
 2. เพจปลอม ""Sonakshi Malika"" หลอกลวง สินเชื่อออนไลน์
 
 
 
 
 
 https://www.facebook.com/ads/library/?id=1783765485503459
 
 
 
 
 
 
 
 
 
 
 
 3. เพจปลอม ""Roshni"" หลอกลวง สินเชื่อออนไลน์
 
 
 
 
 
 https://www.facebook.com/ads/library/?id=1370880227560824
 
 
 
 
 
 
 
 
 
 
 
 4. เพจปลอม ""Harshu"" หลอกลวง สินเชื่อออนไลน์
 
 
 
 
 
 https://www.facebook.com/ads/library/?id=2691790054359335
 
 
 
 
 
 
 
 
 
 
 
 5. เพจปลอม ""Professional loan Offical02"" หลอกลวง สินเชื่อออนไลน์
 
 
 
 
 
 https://www.facebook.com/ads/library/?id=520716737761626
 
 
 
 
 
 
 
 
 
 
 
 ปลอมแน่..กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (ดีอี) ยืนยัน!",ศูนย์ต่อต้านข่าวปลอมประเทศไทย,อาชญากรรมออนไลน์,อาชญากรรมออนไลน์
12/07/2568 9:30:14,https://www.antifakenewscenter.com/?p=74156,"โอ้กะจู๋ จับมือ OR เปิดขายหุ้น เริ่มต้น 1,000 บาท รับปันผล 390 บาทต่อวัน พร้อมผู้เชี่ยวชาญจาก ก.ล.ต. ให้คำแนะนำ","อย่าไว้ใจใครในโลกออนไลน์ เนื่องจากมีการชักชวนให้ลงทุนหุ้น ทางสำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ จึงได้ออกมาเปิดเผยถึงประเด็นข้างต้นว่า โพสต์ที่มีการชักชวนลงทุนหุ้นนั้นเป็นโพสต์ที่มาจากมิจฉาชีพ ซึ่งเป็นการให้ข้อมูลโดยแอบอ้างใช้ชื่อของสำนักงาน ก.ล.ต. โดยไม่ได้รับอนุญาตใด ๆ ทั้งสิ้น
 
 
 
 
 
 
 
 ค้นหาข้อมูลให้แน่ใจ เพราะการลงทุนคือความเสี่ยง",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น
12/07/2568 9:00:22,https://www.antifakenewscenter.com/?p=74152,เพจ ออมสินพลัส โดย ธ.ออมสิน เปิดขายหวยออนไลน์ถูกกฎหมาย,"จากประเด็นข้างต้น ธนาคารออมสิน กระทรวงการคลัง ได้เปิดเผยว่า เพจ ออมสินพลัส ไม่ใช่เพจทางการของธนาคารออมสิน และธนาคารไม่มีส่วนเกี่ยวข้องกับการเผยแพร่ข้อมูลของเพจดังกล่าวใด ๆ ทั้งสิ้น โดยเพจเฟซบุ๊ก จริง ของธนาคารออมสิน คือ GSB Society และมีเครื่องหมายติ๊กถูกสีฟ้ารับรองตัวตนหลังชื่อบัญชีเท่านั้น
 
 
 
 
 
 
 
 อย่างไรก็ตาม มิจฉาชีพได้การแอบอ้างนำตราสัญลักษณ์และชื่อของธนาคารออมสิน ไปใช้ในโฆษณาเชิญชวนซื้อหวย และใช้เป็นรูปโปรไฟล์โดยไม่ได้รับอนุญาต
 
 
 
 เพจเฟซบุ๊กจริง ต้องมีเครื่องหมายติ๊กถูกสีฟ้า",ธนาคารออมสิน กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น
12/07/2568 8:00:40,https://www.antifakenewscenter.com/?p=74148,ลงทุนหุ้น OKJ กับเพจ สวนผักสลัดพันล้าน ปลูกผักด้วยความรัก มีผู้เชี่ยวชาญจาก ก.ล.ต. ให้คำแนะนำ,"ระวัง! เพจปลอมมีมากในสื่อโซเชียล ทางสำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ ได้ออกมาชี้แจงว่า เพจดังกล่าวทำการให้ข้อมูลโฆษณาเชิญชวนลงทุนหุ้นโดยแอบอ้างชื่อสํานักงาน ก.ล.ต. โดยไม่ได้รับอนุญาต ซึ่งทาง ก.ล.ต. ไม่มีส่วนเกี่ยวข้องกับเพจดังกล่าวใด ๆ ทั้งสิ้น ขอประชาชนโปรดระมัดระวัง อย่ากดไลก์เพจดังกล่าว และอย่าให้ข้อมูลส่วนตัวใด ๆ
 
 
 
 
 
 
 
 อย่างไรก็ตาม ก่อนตัดสินใจลงทุน สามารถตรวจสอบว่า ผู้ที่ชักชวน/ผู้ให้บริการ ได้รับอนุญาตจากสํานักงาน ก.ล.ต. หรือไม่ โดยตรวจสอบที่ www.sec.or.th/seccheckfirst หรือติดตั้งแอปพลิเคชัน SEC Check First เพื่อตรวจสอบข้อมูลได้ทันที หรือติดต่อสอบถามข้อมูลได้ที่สายด่วน โทร. 1207 กด 22
 
 
 
 เช็กให้ชัวร์ อย่าหลงเชื่อกลลวงมิจฯ",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น
12/07/2568 7:00:49,https://www.antifakenewscenter.com/?p=74144,กองทัพไทย ส่งหน่วยพร้อมรบเคลื่อนที่เร็ว (RDF) เข้าทำลายข้าศึก จบสงครามได้ราบคาบ,"อย่าตกใจไป เมื่อมีประเด็นเกี่ยวกับเรื่องข้างต้น ทางกองทัพบก กระทรวงกลาโหม ได้ออกมาเปิดเผยข้อมูลแล้วว่า กองทัพไม่มีการสั่งการให้ส่งหน่วยพร้อมรบเคลื่อนที่เร็ว (RDF) เข้าทำลายข้าศึกปราบสงครามราบคาบ ตามที่มีการกล่าวอ้างแต่อย่างใด โพสต์ดังกล่าวล้วนเป็นข้อมูลปลอมเพื่อปั่นกระแส ขอประชาชนอย่าตื่นตระหนก 
 
 
 
 
 
 
 
 ติดตามสถานการณ์อย่างมีสติ ฉุกคิดสักนิด ก่อนหลงเชื่อ",กองทัพบก กระทรวงกลาโหม,ข่าวปลอม,ความสงบและความมั่นคง
12/07/2568 6:30:39,https://www.antifakenewscenter.com/?p=74140,กรมพัฒนาธุรกิจการค้า ออกใบทะเบียนพาณิชย์ให้ Siam.Chan ประกอบธุรกิจจำหน่ายเฟอร์นิเจอร์,"หลุด! เอกสารจากกรมพัฒนาธุรกิจการค้า อนุญาตใบทะเบียนพาณิชย์ Siam.Chan เพื่อประกอบธุรกิจจำหน่าย เฟอร์นิเจอร์ ด้านกรมพัฒนาธุรกิจการค้า กระทรวงพาณิชย์ ได้เปิดเผยว่า ใบทะเบียนพาณิชย์ของ Siam.Chan เป็นเอกสารปลอม คาดว่า เป็นการกระทำของมิจฉาชีพ เพื่อหลอกลวงประชาชนให้หลงเชื่อ โดยพบจุดสังเกตผิดปกติ ดังนี้
 
 
 
 
 
 
 
   เลขทะเบียนผิดหลักเกณฑ์ที่กรมฯ กำหนด
 
   ชื่อผู้ประกอบการและชื่อร้านต้องเป็นภาษาไทยเท่านั้น ไม่อนุญาตให้ใช้ชื่อภาษาต่างประเทศ
 
   ที่ตั้งสำนักงานใหญ่เป็นเทศบาลตำบลแพรกษา จังหวัดสมุทรปราการ แต่ตราประทับที่ใช้ กลับเป็นของเทศบาลนครเจ้าพระยาสุรศักดิ์ จังหวัดชลบุรี
 
 
 
 ระวังภัยในโลกออนไลน์ มิจฉาชีพซุ่มหลอก",กรมพัฒนาธุรกิจการค้า กระทรวงพาณิชย์,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
12/07/2568 4:31:04,https://www.antifakenewscenter.com/?p=74135,ธนาคารกรุงไทยเปิด TikTok ใหม่ ให้บริการสินเชื่อ ผ่านบัญชี ktb.online5,"อย่าหลงเชื่อกลลวงมิจฉาชีพ เมื่อธนาคารกรุงไทย กระทรวงการคลัง ได้ชี้แจงว่า ข้อมูลดังกล่าวเป็นข้อมูลปลอม เนื่องจากธนาคารกรุงไทยไม่ได้เป็นผู้จัดทำบัญชี TikTok ชื่อ ktb.online5 แต่อย่างใด 
 
 
 
 
 
 
 
 ซึ่งบัญชีดังกล่าวเป็นการกระทำของมิจฉาชีพที่แอบอ้างนำโลโก้ของธนาคารกรุงไทยมาใช้โดยไม่ได้รับอนุญาต
 
 
 
 คิดให้ดี ก่อนจะกดถูกใจบัญชี TikTok",ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น
12/07/2568 3:30:14,https://www.antifakenewscenter.com/?p=74131,PTT ส่ง SMS แบบลิงก์ แจ้งให้ผู้ใช้บริการรีบใช้คะแนนสะสม,"ลิงก์ปลอม เสี่ยงโดนดูดเงิน บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) เตือน SMS แบบลิงก์ให้ผู้ใช้บริการเช็กคะแนนสะสม เป็นของปลอม เนื่องจากมีการแอบอ้างใช้ชื่อ PTT โดยไม่ได้รับอนุญาต และ OR ไม่ได้มีส่วนเกี่ยวข้องใด ๆ ทั้งสิ้น 
 
 
 
 
 
 
 
 คาดว่า เป็นการกระทำของมิจฉาชีพ จึงขอให้ประชาชนใช้วิจารณญาณในการรับข้อมูลข่าวสาร และอย่ากดลิงก์โดยเด็ดขาด เพราะอาจทำให้เกิดความเสียหายได้
 
 
 
 
 
 
 
 ตรวจสอบโดย บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน
 
 
 
 
 
 
 
 ลิงก์น่าสงสัย อย่ากดโดยไม่เช็ก",บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น
12/07/2568 2:32:42,https://www.antifakenewscenter.com/?p=74128,รับมือเบอร์แปลกด้วยสติ,"หลายครั้งที่มีเบอร์แปลกโทรมา เราก็ไม่รู้ว่าเป็นใคร แต่ก็อยากจะรับสาย เพราะกลัวพลาดเรื่องสำคัญ ดังนั้น ก่อนตัดสินใจรับสาย ลองตั้งสติสักนิด สังเกตเบอร์ให้ดี เพื่อความปลอดภัยของเราเอง
 
 
 
 - ตั้งสติ ใจเย็น และระมัดระวัง ไม่กดรับสายทันทีที่มีสายเข้า
 
 - สังเกตเบอร์ก่อนรับสาย อาจเป็นเบอร์แปลกที่มีอักขระพิเศษนำหน้า หรือมีตัวเลขเกินสิบหลัก
 
 - หากคิดว่าเป็นมิจฉาชีพให้รีบวางสายพร้อมบันทึกภาพหน้าจอ เพื่อนำไปเตือนภัยคนใกล้ตัว
 
 - แจ้งเบาะแสหน่วยงานที่ดูแล เช่น ตำรวจ ธนาคาร ค่ายมือถือ หรือเว็บไซต์บันทึกเบอร์มิจฉาชีพ",สำนักงานปลัดกระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรม (สป.อว.),คลังความรู้,คลังความรู้
12/07/2568 2:07:41,https://www.antifakenewscenter.com/?p=74125,ตัดวงจร #อาชญากรรมออนไลน์ 12 กรกฎาคม 2568,"เพจปลอมต้องระวัง
 
 
 
 1. เพจปลอม ""Prime App"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=1348676659884422
 
 
 
 2. เพจปลอม ""PQC"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=4660713950734222
 
 
 
 3. เพจปลอม ""Taylor-Banks Frannie Hernandez"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=3646625778964168
 
 
 
 4. เพจปลอม ""Dreamloan"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=646745288079385
 
 
 
 5. เพจปลอม ""Hetal"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=1166405608084531
 
 
 
 ปลอมแน่..กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (ดีอี) ยืนยัน!",ศูนย์ต่อต้านข่าวปลอมประเทศไทย,อาชญากรรมออนไลน์,อาชญากรรมออนไลน์
11/07/2568 9:30:40,https://www.antifakenewscenter.com/?p=74110,ครม. อนุมัติรถไฟฟ้า 20 บาทตลอดสาย,"ที่ประชุมคณะรัฐมนตรี ได้มีมติเห็นชอบมาตรการอัตราค่าโดยสารรถไฟฟ้าทุกสาย ในราคาไม่เกิน “20 บาทตลอดสาย” ตามนโยบายของรัฐบาล ที่กระทรวงคมนาคมเสนอ เพื่อเป็นไปตามนโยบายของรัฐบาลที่ต้องการลดราคาค่าครองชีพในทุกมติให้กับประชาชน เนื่องด้วยผู้ให้บริการรถไฟฟ้าในปัจจุบันมีรูปแบบสัญญาสัมปทานและสัญญาจ้างเดินรถที่มีข้อกำหนด หรือเงื่อนไขทางธุรกิจแตกต่างกัน จึงได้กำหนดให้ประชาชนลงทะเบียนตามเงื่อนไขที่กำหนดบนแอปพลิเคชัน ""ทางรัฐ"" เพื่อรองรับการใช้งานตามนโยบาย โดยเงื่อนไขการลงทะเบียนนั้น ก็เพื่อยืนยันตัวบุคคลที่มีสัญชาติไทยเท่านั้น โดยระบุเลขที่บัตรประชาชน 13 หลัก และสามารถใช้ผ่านบัตรเครดิต บัตรเดบิต และบัตรโดยสาร (Rabbit Card ที่เคยลงทะเบียนไว้) ที่จะใช้งานกับระบบรถไฟฟ้าผ่านแอปฯ “ทางรัฐ” 
 
 
 
 สำหรับบัตรที่ได้รับการยืนยันการลงทะเบียนจะได้สิทธิ์โดยอัตโนมัติ เมื่อใช้งานหลังจากเริ่มโครงการตั้งแต่วันที่ 1 ตุลาคม 2568 โดยจะครอบคลุมทั้งโครงข่ายรถไฟฟ้าทั้งบนดินและใต้ดิน ในกรุงเทพมหานครและปริมณฑล ประกอบไปด้วย รถไฟฟ้าสายสีเขียว,สีทอง,สีเหลือง,สีชมพู,สีน้ำเงิน,สายสีม่วง,สายสีแดง และ สายแอร์พอร์ต เรล ลิงก์ (ARL) 
 
 
 
 
 
 
 
 นอกจากนี้ การใช้บริการรูปแบบบัตร Rabbit Card (บัตรเติมเงิน) จะใช้ได้กับสายสีเขียว,สีทอง,สีเหลือง,สีชมพู ขณะที่บัตร EMV Contactless (หรือบัตรเครดิต Visa/Mastercard) สามารถใช้กับ 6 สาย คือ สายสีแดง,สีน้ำเงิน,สีม่วง,สีชมพู,สีเหลือง, ARL (ไม่รวมสีทองและสีเขียว) โดยในอนาคตจะมีการเปิดระบบสแกน QR Code ในมือถือแทนการใช้บัตร เพื่อเพิ่มความสะดวกให้กับประชาชน
 
 
 
 อย่างไรก็ตาม มาตรการอัตราค่าโดยสารรถไฟฟ้าสูงสุด 20 บาทตลอดสายนี้จะครอบคลุมโครงข่ายเส้นทางรถไฟฟ้าในเขตกรุงเทพและปริมณฑล จำนวน 13 เส้นทาง ระยะทางรวม 279.84 กิโลเมตร 194 สถานี โดยภายในช่วงเดือนสิงหาคม 2568 จะเปิดให้ประชาชนลงทะเบียนรับสิทธิ์ค่าโดยสาร 20 บาท ผ่านแอปพลิเคชัน ""ทางรัฐ"" และภายใน 1 ตุลาคม 2568 จะเริ่มดำเนินมาตรการอัตราค่าโดยสารรถไฟฟ้า สูงสุด 20 บาทตลอดสายตามนโยบายรัฐบาล และภายหลังจากนั้นจะมีกระบวนการปรับปรุงแก้ไขเพื่อให้โครงสร้างมีประสิทธิภาพมากยิ่งขึ้นอย่างต่อเนื่อง",สำนักงานปลัดกระทรวงคมนาคม กระทรวงคมนาคม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
11/07/2568 9:00:59,https://www.antifakenewscenter.com/?p=74106,แม่ทัพภาคที่ 2 เปิดรับบริจาคข้าวสารให้ทหารแนวหน้า,"เตือน! ระวังตกเป็นเหยื่อมิจฉาชีพ กองทัพภาคที่ 2 ขอแจ้งให้ทราบว่า พลโท บุญสิน พาดกลาง แม่ทัพภาคที่ 2 ไม่มีบัญชีผู้ใช้ส่วนตัวในแอปพลิเคชันต่าง ๆ ตามที่ปรากฏในสื่อสังคมออนไลน์ และทางกองทัพบกไม่ได้มีการเปิดรับบริจาคขอความสนับสนุนข้าวสารให้ทหารแนวหน้า
 
 
 
 
 
 
 
  ดังนั้น บัญชีที่พบเห็นในสื่อออนไลน์จึงเป็นบัญชีผู้ใช้ปลอม ขอประชาชนอย่าหลงเชื่อ อย่าโอนเงินโดยเด็ดขาด
 
 
 
 ระวังเพจปลอม หลอกขอรับบริจาค",กองทัพบก กระทรวงกลาโหม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
11/07/2568 8:00:48,https://www.antifakenewscenter.com/?p=74102,ปปง. เปิดเพจ Past 02 ให้ประชาชนแจ้งขอรับเงินคืนจากการถูกหลอก,"ระวังเพจปลอม สำนักงาน ปปง. ขอเรียนชี้แจงว่า เพจ Past 02 ได้ทำการแอบอ้างนำภาพตราสัญลักษณ์ของสำนักงาน ปปง. ไปใช้โดยไม่ได้รับอนุญาต และทำการให้ข้อมูลอันเป็นเท็จเกี่ยวกับการให้ประชาชนแจ้งข้อมูลเพื่อขอรับสิทธิ์เงินคืนจากการถูกหลอก 
 
 
 
 
 
 
 
 ซึ่งสำนักงาน ปปง. ไม่เคยกำหนดให้ผู้เสียหายยื่นเอกสาร หรือติดต่อเจ้าหน้าที่ผู้รับผิดชอบด้านคดีหรือปรึกษาทางคดีเพื่อช่วยเหลือ ทางสื่อสังคมออนไลน์ทุกช่องทาง จึงฝากเตือนประชาชนหากพบเห็นโพสต์ลักษณะนี้ โปรดอย่าหลงเชื่อ
 
 
 
 ข่าวนี้ไม่จริง ตรวจสอบก่อน!",สำนักงานป้องกันและปราบปรามการฟอกเงิน,ข่าวปลอม,การเงิน-หุ้น
11/07/2568 7:00:33,https://www.antifakenewscenter.com/?p=74098,กัมพูชายื่น UNESCO ขอชุดไทยแลกเปลี่ยนเพื่อจบปัญหาชายแดน,"จากประเด็นข่าว กัมพูชายื่น UNESCO ขอชุดไทยแลกเปลี่ยนเพื่อจบปัญหาชายแดนนั้น กระทรวงวัฒนธรรม โดยกรมส่งเสริมวัฒนธรรม ดำเนินการตรวจสอบข้อเท็จจริงแล้วขอยืนยันว่า เป็นข่าวปลอมที่ไม่ตรงกับข้อเท็จจริงแต่อย่างใด 
 
 
 
 
 
 
 
 ทั้งนี้ ประเทศไทยได้เสนอ ""ชุดไทย"" ขึ้นทะเบียนมรดกทางวัฒนธรรมที่จับต้องไม่ได้ของ UNESCO ซึ่งจะเข้าสู่กระบวนการพิจารณาในปี พ.ศ. 2569 โดยกระบวนการพิจารณาของ UNESCO มีการตรวจสอบเนื้อหาอย่างละเอียดโดยคณะกรรมการ ผู้ทรงคุณวุฒิของ UNESCO ที่ยึดหลักความโปร่งใส ความเคารพซึ่งกันและกัน และส่งเสริมให้เกิดความร่วมมือระหว่างประเทศ 
 
 
 
 การที่ประเทศไทยเสนอ ""ชุดไทย"" ขึ้นทะเบียนมรดกทางวัฒนธรรมที่จับต้องไม่ได้ของ UNESCO เพื่อให้ชุดไทยได้รับการยอมรับในระดับนานาชาติ และเป็นการสืบสานมรดกทางวัฒนธรรมไทยให้เป็นที่รู้จักในระดับโลกด้วยความภาคภูมิใจ ภายใต้หลักของความเข้าใจ ความสร้างสรรค์ และการอยู่ร่วมกันอย่างสง่างามของมนุษยชาติ
 
 
 
 แชร์ต่อโดยไม่เช็ก เสี่ยงเป็นเหยื่อข่าวปลอม!",กรมส่งเสริมวัฒนธรรม กระทรวงวัฒนธรรม,ข่าวปลอม,ความสงบและความมั่นคง
11/07/2568 6:30:04,https://www.antifakenewscenter.com/?p=74094,กรมประมง ขยายโควตารับซื้อปลาหมอคางดำเพิ่ม 6 แสนกิโล,"กรมประมงได้รับซื้อปลาหมอคางดําจากบ่อเพาะเลี้ยงของเกษตรกรและจากธรรมชาติเพื่อนําไปใช้ประโยชน์ต่อในภาคเกษตร รวมแล้วกว่า 2,802,345 กิโลกรัม ซึ่งในหลายจังหวัดได้ดําเนินการรับซื้อปลาหมอคางดําจนเต็มโควตาที่ได้รับเรียบร้อยแล้ว กรมประมงได้เล็งเห็นว่า ยังคงมีปลาหมอคางดําค้างอยู่ในพื้นที่อีกพอสมควร จึงได้จัดสรรงบประมาณเพิ่มเติม เพื่อขยายโควตาในการรับซื้อปลาหมอคางดํา จํานวน 600,000 กิโลกรัม ในวงเงิน 12,000,000 บาท ซึ่งคาดว่า จะเริ่มรับซื้อได้อีกครั้งภายในเดือนกรกฎาคม 2568 โดยมีรายละเอียดดังนี้
 
 
 
   สํานักงานประมงพื้นที่กรุงเทพฯ ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 190,000 กิโลกรัม
 
   สํานักงานประมงจังหวัดสมุทรปราการ ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 50,000 กิโลกรัม
 
   สํานักงานประมงจังหวัดสมุทรสาคร ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 190,000 กิโลกรัม
 
   สํานักงานประมงจังหวัดสมุทรสงคราม ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 100,000 กิโลกรัม
 
   สํานักงานประมงจังหวัดเพชรบุรี ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 50,000 กิโลกรัม
 
   สํานักงานประมงจังหวัดชุมพร ได้รับการจัดสรรโควตาการรับซื้อเพิ่ม 20,000 กิโลกรัม
 
 
 
 
 
 
 
 อย่างไรก็ตาม สําหรับพื้นที่ที่มีโควตารับซื้อเหลืออยู่นั้น เกษตรกร ประชาชน ยังสามารถนําปลาหมอคางดํามาขายได้ต่อไปจนกว่าจะเต็มจํานวนตามที่กําหนด หรือถึงวันที่ 30 กันยายน 2568 เว้นแต่จังหวัดนครปฐมและจังหวัดราชบุรีที่มีการยุติการรับซื้อเนื่องจากสถานการณ์ในพื้นที่พบว่า มีการระบาดค่อนข้างเบาบาง ไม่เหลือปริมาณมากพอที่จะนํามาขายให้กับแพรวบรวม รวมถึงเกษตรกร ประชาชนในพื้นที่มีการนําไปใช้ประโยชน์ในครัวเรือนส่งผลให้ไม่มีปลาเข้าสู่แพรับซื้อ ทั้งนี้หากเกษตรกร ประชาชน ต้องการนําปลามาขาย สามารถติดต่อสอบถามข้อมูลได้ที่สํานักงานประมงจังหวัดในพื้นที่",กรมประมง กระทรวงเกษตรและสหกรณ์,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
11/07/2568 4:30:46,https://www.antifakenewscenter.com/?p=74090,เว็บไซต์ใหม่ของสำนักงาน ก.ล.ต.,"ระวังเว็บปลอม ก.ล.ต. ขอแจ้งเตือนนักลงทุนทุกท่านหากพบเห็นเว็บไซต์ดังกล่าวโปรดอย่าคลิกลิงก์ อย่าให้ข้อมูลส่วนตัว เนื่องจากเว็บไซต์ดังกล่าวได้ทำการแอบอ้างใช้ชื่อของ ก.ล.ต. ไปใช้โดยไม่ได้รับอนุญาต จึงต้องสงสัยว่า เป็นเว็บไซต์ที่มิจฉาชีพจัดทำขึ้นมา เพื่อหลอกลวงประชาชน 
 
 
 
 
 
 
 
 จึงขอเตือนให้ประชาชนระวังเว็บไซต์ดังกล่าว ตรวจเช็กให้ดี เพื่อป้องกันความเสียหาย โดยสามารถตรวจสอบข้อมูลได้ที่ www.sec.or.th/seccheckfirs หรือ โทร. 1207 กด 22
 
 
 
 ระวังเว็บปลอม หลอกขโมยข้อมูล!",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น
