date,link,title,content,author,label,category
15/07/2568 03:30:47,https://www.antifakenewscenter.com/?p=74264,ยกเลิก สะเดา-ข่า-ตะไคร้หอม จากบัญชีวัตถุอันตราย,กรมวิชาการเกษตร สำนักงานคณะกรรมการอาหารและยา และกรมโรงงานอุตสาหกรรมได้ทบทวนการควบคุมวัตถุอันตราย โดยมีการยกเลิกการควบคุมวัตถุอันตราย การปรับระดับการควบคุม และควบคุมวัตถุอันตรายเพิ่มเติม ทั้งนี้ ในส่วนของสารสกัดจากพืช เช่น สะเดา ข่า ตะไคร้หอม เดิมได้ถูกกำหนดให้เป็นวัตถุอันตรายชนิดที่ 2 ตามบัญชี 1 ที่กรมวิชาการเกษตรรับผิดชอบ บัญชี 1.2 รายชื่อสารควบคุมลำดับที่ 8 ปัจจุบันได้มีการยกเลิกรายชื่อวัตถุอันตรายชนิดดังกล่าว ตามประกาศกระทรวงอุตสาหกรรม เรื่อง บัญชีรายชื่อวัตถุอันตราย (ฉบับที่ 8) พ.ศ. 2568 ประกาศในราชกิจจานุเบกษา เมื่อวันที่ 7 กรกฎาคม 2568 เล่ม 142 ตอนพิเศษ 240,กรมโรงงานอุตสาหกรรม กระทรวงอุตสาหกรรม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
15/07/2568 02:36:29,https://www.antifakenewscenter.com/?p=74239,สังเกต Email ปลอม ลวงหลอกให้กด,"ชื่ออีเมลสะกดคล้ายของจริง แต่อาจจะมีการสะกดอักษรสลับกันทำให้เราไม่ทันได้สังเกตและหลงเชื่อว่า เป็นของจริง หรือชื่อโดเมนที่เหมือนกับชื่อแบรนด์
 
   คำขึ้นต้นใช้คำทั่วไปไม่เฉพาะเจาะจงใครเป็นพิเศษ มักจะขึ้นต้นด้วยคำกลาง ๆ ไม่เจาะจงชื่อเรา เช่น Dear User, สวัสดีค่ะ
 
   เนื้อหาใจความของอีเมล ขอข้อมูลส่วนตัว ข้อมูลธนาคารต่าง ๆ ให้ระวังการตอบกลับ เพราะทางธนาคารหรือหน่วยงานต่าง ๆ จะไม่ขอข้อมูลผ่านอีเมลเด็ดขาด
 
   เนื้อหามีการสร้างเรื่องราวให้เราตายใจหรือข่มขู่ให้รีบตัดสินใจ เช่น บัญชีจะถูกปิด ระบบมีปัญหา ชำระค่าสินค้าไม่ได้ เป็นต้น
 
   แนบลิงก์ปลอม หลอกให้คลิกกรอกข้อมูล หรือโหลดไวรัส ไม่คลิกเด็ดขาด",ศูนย์ต่อต้านข่าวปลอมประเทศไทย,คลังความรู้,คลังความรู้
15/07/2568 02:06:26,https://www.antifakenewscenter.com/?p=74236,ตัดวงจร #อาชญากรรมออนไลน์ 15 กรกฎาคม 2568,"เพจปลอมต้องระวัง
 
 
 
 1. เพจปลอม ""Roshni"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=1189534712726732
 
 
 
 2. เพจปลอม ""Hetal"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=986391163617078
 
 
 
 3. เพจปลอม ""Harshu"" หลอกลวง ปล่อยเงินกู้ออนไลน์
 
 https://www.facebook.com/ads/library/?id=647500771394317
 
 
 
 4. เพจปลอม ""Professional loan Offical02"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=9526609020760535
 
 
 
 5. เพจปลอม ""Mumtaj Joya"" หลอกลวง ปล่อยเงินกู้ออนไลน์
 
 https://www.facebook.com/ads/library/?id=1204271151089948
 
 
 
 ปลอมแน่..กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (ดีอี) ยืนยัน!",ศูนย์ต่อต้านข่าวปลอมประเทศไทย,อาชญากรรมออนไลน์,อาชญากรรมออนไลน์
14/07/2568 13:19:40,https://www.antifakenewscenter.com/?p=74272,"กระทรวงดิจิทัลฯ ประกาศรับสมัคร เจ้าหน้าที่ประจำศูนย์ดิจิทัลชุมชน มีค่าแรกเข้า 50,000 บาท","สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ (สดช.) ได้ดำเนินการคัดเลือกผู้รับจ้างในการดำเนินการโครงการส่งเสริมและพัฒนาทักษะความรู้เพื่อขับเคลื่อนและยกระดับกำลังคนดิจิทัลระดับอำเภอ โดยข้อกำหนดตามขอบเขตของงานข้อ 4.2.1 กำหนดให้ “ผู้รับจ้างต้องจัดให้มีเจ้าหน้าที่บริหารงานระดับอำเภอ จำนวน 878 คน เพื่อสนับสนุนการขับเคลื่อนกำลังคนในพื้นที่” ซึ่งปัจจุบันอยู่ระหว่างการเชิญผู้ชนะการเสนอราคา (บริษัท เอสวีโอเอ จำกัด (มหาชน) มาลงนามในสัญญา
 
 
 
 
 
 
 
 และจากการสอบถามผู้ชนะการเสนอราคา (บริษัท เอสวีโอเอ จำกัด (มหาชน) พบว่า บริษัทฯ ได้เตรียมการในการดำเนินงานโครงการ โดยได้ประกาศรับสมัครบุคลากรเพื่อเสนอ สดช. พิจารณาก่อนปฏิบัติงานจริงตามสัญญา ซึ่งการรับสมัครดังกล่าวไม่มีการเรียกรับเงินค่าแรกเข้าในการสมัครและค่าใช้จ่ายอื่นใดทั้งสิ้น
 
 
 
 ตรวจสอบสักนิด ก่อนคิดสมัครงานออนไลน์",สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
14/07/2568 09:34:15,https://www.antifakenewscenter.com/?p=74232,ตลาดหลักทรัพย์ฯ แนะนำทางสำหรับนักลงทุนมือใหม่ เข้าร่วมปันผลกับหุ้น OKJ,"ข่าวลวงเชิญชวนลงทุน ตลาดหลักทรัพย์แห่งประเทศไทยชี้แจง ภาพสื่อประชาสัมพันธ์ดังกล่าวได้แอบอ้างนำโลโก้ของตลาดหลักทรัพย์ฯ ไปใช้โดยไม่ได้รับอนุญาต สร้างความเข้าใจผิดว่า ถูกดำเนินการโดยตลาดหลักทรัพย์แห่งประเทศไทย ซึ่งไม่เป็นความจริง เนื่องจากตลาดหลักทรัพย์ฯ ไม่มีส่วนเกี่ยวข้องกับเพจดังกล่าว หรือการโฆษณานี้ทั้งสิ้น ขอประชาชนโปรดระมัดระวัง
 
 
 
 
 
 
 
 ทั้งนี้ หากมีข้อสงสัยสามารถสอบถามได้ที่ SET Contact Center 0 2009 9999
 
 
 
 เพจปลอมแฝงตัว ลวงหลอกลงทุน",ตลาดหลักทรัพย์แห่งประเทศไทย,ข่าวปลอม,การเงิน-หุ้น
14/07/2568 09:00:19,https://www.antifakenewscenter.com/?p=74228,กระทรวงการคลัง ออกใบอนุญาตประกอบธุรกิจบริการการชำระเงินภายใต้กำกับให้ ปตท.,"AFNC ได้ตรวจสอบกับทางบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) และได้รับข้อมูลว่า ภาพใบอนุญาตฯ พร้อมตราสัญลักษณ์กระทรวงการคลัง ประกอบการประชาสัมพันธ์นั้น OR ขอชี้แจงว่า ไม่เป็นความจริง ทั้งนี้ OR และพันธมิตรทางธุรกิจได้รับอนุญาตจากรัฐมนตรีว่าการกระทรวงการคลังให้จัดตั้งธนาคารพาณิชย์ไร้สาขา (Virtual Bank) ซึ่งอยู่ระหว่างเตรียมความพร้อมเพื่อขอรับใบอนุญาตประกอบธุรกิจดังกล่าว โดยยังไม่ได้รับใบอนุญาตประกอบธุรกิจบริการการชำระเงินแต่อย่างใด
 
 
 
 
 
 
 
 ขอให้ประชาชนใช้วิจารณญาณในการรับข้อมูลข่าวสาร สำหรับผู้สนใจข้อมูลเกี่ยวกับ OR สามารถศึกษาข้อมูลเพิ่มเติมได้จากลิงก์ https://www.pttor.com/
 
 
 
 เพจปลอมแฝงตัว ลวงหลอกลงทุน",บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
14/07/2568 08:00:32,https://www.antifakenewscenter.com/?p=74220,แผ่นดินไหวบริเวณหมู่เกาะนิโคบาร์ มหาสมุทรอินเดีย ไม่มีผลกระทบต่อไทย,"จากสถานการณ์แผ่นดินไหวบริเวณหมู่เกาะนิโคบาร์ มหาสมุทรอินเดีย กรมอุตุนิยมวิทยายืนยันว่า แผ่นดินไหวที่บริเวณหมู่เกาะนิโคบาร์ มหาสมุทรอินเดียนั้น ไม่ทำให้เกิดสึนามิ และไม่มีผลกระทบต่อไทย เพื่อมิให้เกิดความสับสนและตื่นตระหนกขึ้นในสังคม หากมีข้อสงสัยหรือต้องการข้อมูลเพิ่มเติม
 
 
 
 
 
 
 
 สามารถสอบถามได้ที่เว็บไซต์กองเฝ้าระวังแผ่นดินไหว ตลอด 24 ชม. หรือตามช่องทาง https://earthquake.tmd.go.th, Facebook Earthquake TMD, Application EarthquakeTMD สายด่วน 1182, Hotline 24hr. 02-399-4547",กรมอุตุนิยมวิทยา กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม,ข่าวจริง,ภัยพิบัติ
14/07/2568 07:00:35,https://www.antifakenewscenter.com/?p=74216,สำนักงาน ก.ล.ต. แจ้งสัญญาข้อกำหนดและเงื่อนไขการจ่ายกำไร,"อย่าหลงเชื่อเอกสารปลอม ทางสำนักงาน ก.ล.ต. ชี้แจงว่า เอกสารที่ปรากฏในภาพนั้นเป็น เอกสารปลอม ที่ทำการแอบอ้างใช้ชื่อและโลโก้ของ ก.ล.ต. โดยไม่ได้รับอนุญาต สร้างความเข้าใจผิดแก่ผู้ที่พบเห็น ทั้งนี้ ขอประชาชนอย่าหลงเชื่อข้อมูลดังกล่าว และตรวจสอบข้อมูลทุกครั้งก่อนจะเชื่อข่าวใด เพื่อป้องกันความเสียหาย โดยสามารถตรวจสอบข้อมูลได้ที่ www.sec.or.th/seccheckfirs หรือ โทร. 1207 กด 22
 
 
 
 
 
 
 
 ป้องกันภัยก่อนมาถึงตัว อย่าลืมตรวจสอบข้อมูล",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น
14/07/2568 06:30:08,https://www.antifakenewscenter.com/?p=74212,ปิดการท่องเที่ยวและพักค้างแรมในอุทยานแห่งชาติแม่จริม จ.น่าน,"อุทยานแห่งชาติแม่จริมได้รับผลกระทบอย่างหนักจากฝนที่ตกหนักต่อเนื่องเมื่อวันที่ 10 กรกฎาคมที่ผ่านมา น้ำป่าที่ไหลหลากในลำห้วยทรายมูลได้กัดเซาะถนนทางเข้าอุทยานฯ ได้รับความเสียหายหลายจุด ทำให้รถยนต์ไม่สามารถสัญจรผ่านได้เป็นการชั่วคราว ทางอุทยานแห่งชาติแม่จริมได้ประสานหน่วยงานที่เกี่ยวข้องเข้าสำรวจความเสียหายเพื่อหาแนวทางแก้ไขอย่างเร่งด่วน พร้อมทั้งได้จัดทำป้ายเตือนในบริเวณเส้นทางที่ได้รับผลกระทบเพื่อความปลอดภัยของผู้สัญจรแล้ว
 
 
 
 
 
 
 
 ทั้งนี้ อุทยานแห่งชาติแม่จริมจึงประกาศปิดการท่องเที่ยวและพักแรมในพื้นที่อุทยานฯ จนกว่าสถานการณ์จะกลับเข้าสู่ภาวะปกติและมีการซ่อมแซมเส้นทางแล้วเสร็จ เพื่อความปลอดภัยของนักท่องเที่ยว",กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
14/07/2568 04:30:26,https://www.antifakenewscenter.com/?p=74208,"OR เปิดเสนอขายหุ้นสามัญ IPO ให้ประชาชนทั่วไป เริ่มต้น 5,000 บาท ปันผลวันละ 1,480 บาท","ก่อนลงทุนอย่าลืมเช็ก จากการที่มีเพจประชาสัมพันธ์ว่า OR เปิดเสนอขายหุ้นสามัญ IPO บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) ขอเรียนแจ้งว่า ไม่เป็นความจริง เนื่องจาก OR ไม่ได้มีส่วนเกี่ยวข้องกับการดำเนินการดังกล่าว รวมถึงไม่มีนโยบายเสนอขายหุ้นลักษณะนี้
 
 
 
 
 
 
 
 จึงขอเตือนให้ประชาชนใช้วิจารณญาณในการรับข้อมูลข่าวสาร และใช้ความระมัดระวังในการลงทุนผ่านช่องทางต่าง ๆ สำหรับผู้สนใจข้อมูลเกี่ยวกับ OR เพื่อประกอบการพิจารณาลงทุนสามารถศึกษาข้อมูลเพิ่มเติมได้จากลิงก์ https://investor.pttor.com/th/home
 
 
 
 อย่าลืมเช็กก่อนโอน ถ้าไม่อยากสูญเงินเปล่า",บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น
14/07/2568 03:30:39,https://www.antifakenewscenter.com/?p=74204,เปิดแอร์ผิดวิธี เสี่ยงน้ำตาลในเลือดเพิ่ม,"เช็กให้ชัวร์ จากข้อมูลที่กล่าวว่า การเปิดแอร์อุณหภูมิต่ำเกินไป อยู่ในห้องแอร์ตลอด โดยไม่เสียเหงื่อเลย เสี่ยงน้ำตาลในเลือดเพิ่ม และอากาศถ่ายเทไม่สะดวก เสี่ยงติดเชื้อ โรงพยาบาลราชวิถี ขอชี้แจงว่า ข้อมูลนี้จริงบางส่วน จริงในแง่ที่ว่า เมื่อหนาวจัด ร่างกายอาจหลั่ง adrenaline เพิ่มขึ้น ซึ่งอาจกระตุ้นการปล่อยกลูโคสจากตับ แต่ยังไม่ถึงระดับกระตุ้นซิมพาเทติก และการอยู่ในห้องแอร์ตลอด ไม่เสียเหงื่อ การเผาผลาญพลังงานน้ำตาลในเลือดอาจไม่ลดลงแต่ไม่ใช่เพราะแอร์โดยตรง และระบบถ่ายเทอากาศไม่ดี ทำให้เสี่ยงติดเชื้อ เป็นข้อมูลที่ถูกต้อง แต่ทั้งนี้ ยังไม่มีงานวิจัยยืนยันโดยตรงว่า การใช้แอร์ทำให้ น้ำตาลในเลือดพุ่งสูง หรือทำให้เสี่ยงเบาหวานกำเริบ
 
 
 
 
 
 
 
 ข่าวจริงหรือมั่ว ต้องตรวจสอบให้ชัด",โรงพยาบาลราชวิถี กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวบิดเบือน,ผลิตภัณฑ์สุขภาพ
14/07/2568 02:30:19,https://www.antifakenewscenter.com/?p=74201,ซื้อใบขับขี่ออนไลน์ เสี่ยงสูญข้อมูล เสียทั้งทรัพย์สิน,กว่าจะได้ใบขับขี่มาก็ช่างยากเย็น เพราะต้องทำตามหลักเกณฑ์มากมาย แต่นั่นก็เพื่อความปลอดภัยบนท้องถนน แต่กลับมีบางคนที่ไม่สนใจ อยากได้ใบขับขี่มาง่าย ๆ ด้วยการซื้อหาใบขับขี่จากช่องทางออนไลน์ที่แสนจะเต็มไปด้วยความเสี่ยง หนำซ้ำยังผิดกฎหมายอีกต่างหาก เพราะแท้จริงแล้ว การทำใบขับขี่ออนไลน์ไม่มีจริง เป็นเพียงคำลวงของมิจฉาชีพ ที่หวังหลอกเอาข้อมูล และหวังหลอกเอาเงิน รู้อย่างนี้แล้วหากต้องการทำใบขับขี่ก็ควรติดต่อขอทำและรับใบอนุญาตกับกรมการขนส่งทางบกหรือสำนักงานขนส่งเท่านั้น ดีกว่าเอาข้อมูลส่วนตัว รวมถึงทรัพย์สินไปเสี่ยงกับการซื้อใบขับขี่ออนไลน์ ที่เห็นก็รู้ได้ทันทีว่าเป็น ของปลอม,"กระทรวงยุติธรรม Ministry Of Justice, Thailand",คลังความรู้,คลังความรู้
14/07/2568 02:18:23,https://www.antifakenewscenter.com/?p=74198,ตัดวงจร #อาชญากรรมออนไลน์ 14 กรกฎาคม 2568,"เพจปลอมต้องระวัง
 
 
 
 1. เพจปลอม ""IM B""หลอกลวง ปล่อยเงินกู้ออนไลน์
 
 https://www.facebook.com/ads/library/?id=1631624510863204
 
 
 
 2. เพจปลอม ""Bapa Sitaram"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=1168620814755250
 
 
 
 3. เพจปลอม ""สินเชื่อ คุณเก้า"" หลอกลวง สินเชื่อออนไลน์
 
 https://www.facebook.com/ads/library/?id=1517281362563776
 
 
 
 4. เพจปลอม ""Anchal 1"" หลอกลวง ปล่อยเงินกู้ออนไลน์
 
 https://www.facebook.com/ads/library/?id=1653171306081457
 
 
 
 5. เพจปลอม ""Dar2Solution"" หลอกลวง ปล่อยเงินกู้ออนไลน์
 
 https://www.facebook.com/ads/library/?id=1298611484534974
 
 
 
 ปลอมแน่..กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (ดีอี) ยืนยัน!",ศูนย์ต่อต้านข่าวปลอมประเทศไทย,อาชญากรรมออนไลน์,อาชญากรรมออนไลน์
13/07/2568 09:30:50,https://www.antifakenewscenter.com/?p=74193,ตลาดหลักทรัพย์แห่งประเทศไทย เปิดเพจเฟซบุ๊ก Carlos Blacke,"ระวังเพจปลอมแฝงตัวมา ตลาดหลักทรัพย์ประเทศไทยแจ้งเตือนบัญชีที่ใช้ชื่อว่า Carlos Blacke ได้ทำการแอบอ้างนำโลโก้ของตลาดหลักทรัพย์แห่งประเทศไทยไปใช้เป็นภาพโปรไฟล์เพจโดยไม่ได้รับอนุญาต สร้างความสับสนและความเข้าใจผิดให้แก่ผู้พบเห็น ขอประชาชนอย่าหลงเชื่อหากมีการขอข้อมูลส่วนตัวหรือให้โอนเงินโดยอ้างชื่อตลาดหลักทรัพย์ฯ ทั้งนี้ หากมีข้อสงสัยสามารถสอบถามได้ที่ SET Contact Center 0 2009 9999
 
 
 
 
 
 
 
 ระวังเพจปลอมลวงหลอกให้ลงทุน",ตลาดหลักทรัพย์แห่งประเทศไทย,ข่าวปลอม,การเงิน-หุ้น
13/07/2568 09:01:06,https://www.antifakenewscenter.com/?p=74189,กระทรวงยุติธรรม เปิดเพจเฟซบุ๊กให้ผู้ถูกหลอกลวงทางออนไลน์ ลงทะเบียนรับเงินคืน,"อย่าหลงเชื่อเพจปลอม สำนักงานปลัดกระทรวงยุติธรรมแจ้ง เพจเฟซบุ๊กที่ใช้ชื่อว่า Ministry of Justice helps people ได้ทำการแอบอ้างใช้รูปโปรไฟล์เป็นโลโก้ของสํานักงานกิจการยุติธรรม และมีลักษณะการโพสต์ข้อความให้ประชาชนที่ตกเป็นเหยื่อแก๊งคอลเซ็นเตอร์หรือมิจฉาชีพออนไลน์ ให้ลงทะเบียนเพื่อติดตามคืนเงินผ่านทางเพจดังกล่าว ซึ่งเพจเฟซบุ๊กดังกล่าวไม่ใช่เพจของกระทรวงยุติธรรม เป็นการหลอกลวงประชาชนและเป็นการนําเสนอข้อมูลที่ไม่เป็นความจริง
 
 
 
 
 
 
 
 ระวังเพจปลอมหลอกขอข้อมูลส่วนตัว",สำนักงานปลัดกระทรวงยุติธรรม กระทรวงยุติธรรม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
13/07/2568 08:03:41,https://www.antifakenewscenter.com/?p=74185,วัสดุทำบัตรประชาชนขาดแคลน,"จากกระแสข่าวที่ว่า วัสดุทำบัตรประชาชนหมดนั้น กรมการปกครองชี้แจงว่า ตั้งแต่วันที่ 5 กรกฎาคม 2568 ได้แจกจ่ายบัตรพร้อมวัสดุพิมพ์และเคลือบบัตรไปยังส่วนภูมิภาค ผ่านศูนย์บริหารการทะเบียนภาค 1-9 และได้แจ้งให้อำเภอเขตเทศบาลและเมืองพัทยา ขอเบิกจ่ายวัสดุบัตร รวมทั้งวัสดุพิมพ์และเคลือบบัตรกับศูนย์บริหารการทะเบียนภาคสาขาจังหวัดแล้ว
 
 
 
 
 
 
 
 ปัจจุบันกรมการปกครองมีบัตรประจำตัวประชาชน (Smart Card) และวัสดุพิมพ์และเคลือบบัตรเพียงพอสำหรับการให้บริการประชาชน ทั้งนี้ ประชาชนที่ประสงค์ขอมีบัตร ขอมีบัตรใหม่ หรือขอเปลี่ยนบัตร สามารถยื่นคำขอต่อพนักงานเจ้าหน้าที่ ณ ที่ว่าการอำเภอ สำนักงานเขต จุดบริการด่วนมหานคร กรุงเทพมหานคร ศูนย์บริการอำเภอยิ้ม... ศาลาว่าการเมืองพัทยา หรือสำนักงานเทศบาลที่ให้บริการจัดทำบัตรประจำตัวประชาชนได้ทุกแห่ง
 
 
 
 ข่าวบิดเบือน อย่าเพิ่งแชร์ ถ้ายังไม่เช็ก",กรมการปกครอง กระทรวงมหาดไทย,ข่าวบิดเบือน,นโยบายรัฐบาล-ข่าวสาร
13/07/2568 07:05:14,https://www.antifakenewscenter.com/?p=74181,ปราสาทตาควาย อยู่ในเขตแดนและอธิปไตยของกัมพูชา,"อย่าตกเป็นเหยื่อข่าวปลอม กรมศิลปากร กระทรวงวัฒนธรรมชี้แจงประเด็นปราสาทตาควายว่า ปราสาทตาควาย ตั้งอยู่บริเวณช่องตาควาย บ้านไทยนิยมพัฒนา หมู่ 17 ตำบลบักได อำเภอพนมดงรัก จังหวัดสุรินทร์ อยู่ในความดูแลของกรมศิลปากร โดยสำนักศิลปากรที่ 12 นครราชสีมา เนื่องจากเป็นปราสาทที่ถูกค้นพบใหม่ไม่นาน และบริเวณที่ตั้งของโบราณสถาน เป็นพื้นที่ที่มีข้อพิพาทเรื่องแนวเขตแดนระหว่างประเทศไทยและกัมพูชา จึงยังไม่ได้ขึ้นทะเบียนโบราณสถาน
 
 
 
 
 
 
 
 ปัจจุบัน ปราสาทตาควายอยู่ในความดูแลร่วมกันระหว่างไทยและกัมพูชา ทั้งนี้ การดำเนินการแก้ปัญหาข้อพิพาทแนวเขตแดนระหว่างประเทศไทยกับกัมพูชานั้น จะใช้คณะกรรมการปักปันเขตแดนร่วมไทย-กัมพูชา (Joint Boundary Commission: JBC) เป็นกลไกหลักในการดำเนินการเรื่องเขตแดนทางบกระหว่างสองประเทศ ดังนั้น ภายใต้ข้อกำหนดการปักปันเขตแดนอันเป็นหลักการสากลนี้ สามารถสรุปได้ว่า ปราสาทตาควาย รวมทั้งกลุ่มปราสาทตาเมือนทั้งหมด ตั้งอยู่ในเขตแดนของประเทศไทยอย่างสมบูรณ์ มิได้อยู่ในเขตแดนของประเทศกัมพูชาแต่อย่างใด
 
 
 
 อย่าส่งต่อหากยังไม่ตรวจสอบความถูกต้อง",กรมศิลปากร กระทรวงวัฒนธรรม,ข่าวปลอม,ความสงบและความมั่นคง
13/07/2568 06:32:24,https://www.antifakenewscenter.com/?p=74176,ธารน้ำแข็งขั้วโลกกำลังละลาย อย่างรวดเร็ว ส่งผลต่อระดับน้ำทะเล,"กรมอุตุนิยมวิทยาขอชี้แจงว่า เป็นข่าวจริง ธารน้ำแข็งบริเวณขั้วโลกกำลังละลายรวดเร็วยิ่งขึ้นจากภาวะโลกร้อน เกิดจากการสะสมของก๊าซเรือนกระจกในชั้นบรรยากาศ ซึ่งส่งผลให้ระดับน้ำทะเลมีแนวโน้มสูงขึ้น และสภาพภูมิอากาศทั่วโลกแปรปรวนมากขึ้นอย่างต่อเนื่อง และสามารถหาข้อมูลอ้างอิงได้จากรายงานของ IPCC Report 2019 และ WMO Global Climate Report 2024-2025
 
 
 
 
 
 
 
 กรมอุตุนิยมวิทยาได้มีการติดตามการเปลี่ยนแปลงสภาพภูมิอากาศอย่างใกล้ชิด โดยอาศัยข้อมูลจากแบบจำลองภูมิอากาศระยะยาว ร่วมกับการติดตามปรากฏการณ์ทางภูมิอากาศ เช่น ปรากฏการณ์เอลนีโญ่และลานีญ่า และข้อมูลจากสถานีตรวจวัดต่าง ๆ เพื่อประเมินแนวโน้มและผลกระทบที่อาจเกิดขึ้นกับประเทศไทย ขอให้ประชาชนติดตามประกาศแจ้งเตือนจากกรมอุตุนิยมวิทยาอย่างใกล้ชิด และหากมีข้อสงสัยหรือต้องการ ข้อมูลเพิ่มเติมเกี่ยวกับการพยากรณ์อากาศและประกาศเตือนภัย สภาพอากาศ สามารถสอบถามได้ที่เว็บไซต์กรมอุตุนิยมวิทยา https://www.tmd.go.th, Facebook กรมอุตุนิยมวิทยา Application Thai weather สายด่วน 1182 (ตลอด 24 ชั่วโมง)",กรมอุตุนิยมวิทยา กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
13/07/2568 04:34:31,https://www.antifakenewscenter.com/?p=74172,กระทรวงสาธารณสุข ยืนยัน เบกกิ้งโซดา ช่วยให้สายตากลับมามองเห็นชัดใน 5 วัน,"อย่าหลงเชื่อ คลิปให้คำแนะนำด้านสุขภาพ โดยปลัดกระทรวงสาธารณสุข เนื่องจากสำนักปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข ได้ออกมาเปิดเผยว่า คลิปดังกล่าวนั้นเป็นคลิป AI ที่ถูกผู้ไม่หวังดีนำภาพและเสียงของ นพ.โอภาส การย์กวินพงศ์ ปลัดกระทรวงสาธารณสุข ไปแอบอ้างในการให้คำแนะนำ และโฆษณาถึงประเด็นของสุขภาพดังกล่าว ซึ่งอาจทำให้มีประชาชนหลงเชื่อและอาจทำตามเพื่อให้หายจากโรคได้
 
 
 
 
 
 
 
 ทั้งนี้ ขอประชาชนมีสติ ไตร่ตรองข้อมูลด้านสุขภาพให้ถี่ถ้วน หากมีปัญหาด้านสุขภาพตรงกับอาการข้างต้น ควรไปพบแพทย์เพื่อทำการรักษาด้วยวิธีที่ปลอดภัย และควรอยู่ในความดูแลของแพทย์เท่านั้น
 
 
 
 อย่าเชื่อวิธีการรักษาในสื่อออนไลน์ ชีวิตอาจอยู่บนอันตรายได้",สำนักปลัดกระทรวงสาธารณสุข กระทรวงสาธารณสุข,ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
13/07/2568 03:32:52,https://www.antifakenewscenter.com/?p=74168,"ลงทุนหุ้น OR เพื่อร่วมเป็นเจ้าของร้านกาแฟ เริ่มต้น 5,000.- รับปันผล 1,480.- /วัน","อย่าด่วนตัดสินใจ เมื่อมีโฆษณาชักชวนลงทุนหุ้นของ OR เนื่องจากบริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน ได้เปิดเผยถึงประเด็นข้างต้นนี้ว่า OR ไม่ได้มีส่วนเกี่ยวข้องกับเพจดังกล่าว รวมถึงไม่มีนโยบายเสนอขายหุ้นผ่านเพจดังกล่าวเช่นกัน ซึ่งเพจดังกล่าวเป็นเพจปลอมที่มิจฉาชีพจัดทำขึ้นมาเพื่อหวังหลอกลวงประชาชนให้เข้าร่วมลงทุน
 
 
 
 
 
 
 
 ทั้งนี้ ขอให้ประชาชนระวังอย่ากรอกข้อมูลส่วนตัวใด ๆ ผ่านลิงก์ทั้งสิ้น สำหรับผู้สนใจข้อมูลเกี่ยวกับ OR เพื่อประกอบการพิจารณาลงทุนสามารถศึกษาข้อมูลเพิ่มเติมได้จากลิงก์ https://investor.pttor.com/th/home
 
 
 
 ลงทุนออนไลน์ ระวังเสียเงินให้มิจฯ หมดตัว",บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น
